Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address,City,State,Zip Code,Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8403300199,NEW HAMPSHIRE POLITICAL LIBRARY,NEW HAMPSHIRE POLITICAL LIBRARY,,HISTORY MUSEUM,,PO BOX 2512,CONCORD,NH,3302,6032254555,43.21064,-71.51984,3,13,33,1,20510253,,,
8403300369,NEW HAMPSHIRE TELEPHONE MUSEUM,NEW HAMPSHIRE TELEPHONE MUSEUM,,HISTORY MUSEUM,,PO BOX 444,WARNER,NH,3278,6034562234,43.28404,-71.82064,4,13,33,1,311778941,201312,973342,866627
8403300349,NEW MUSEUM OF PORTSMOUTH,NEW MUSEUM OF PORTSMOUTH INC,,GENERAL MUSEUM,,ONE HARBOUR PLACE,PORTSMOUTH,NH,3801,6034360332,43.06747,-70.77385,2,15,33,1,263223256,201312,30858,30858
8403300089,NEWPORT LIBRARY ARTS CENTER,RICHARDS FREE LIBRARY,NEWPORT LIBRARY ARTS CENTER,ART MUSEUM,,58 N MAIN ST,NEWPORT,NH,3773,6038633040,43.36728,-72.17572,3,19,33,1,20224075,201312,840046,810668
8403300291,NORTHERN HERITAGE MILLS,NORTHERN HERITAGE MILLS INC,,GENERAL MUSEUM,,PO BOX 58 BREIER ROAD,SOUTH ACWORTH,NH,3607,6038352386,43.18667,-72.27612,4,19,33,1,203460715,201312,0,0
8403300019,OLD SANDOWN DEPOT RAILROAD MUSEUM,RAYMOND HISTORICAL SOCIETY INCORPORATED,,GENERAL MUSEUM,,1 DEPOT RD,SANDOWN,NH,3873,6038952866,43.02947,-71.19103,4,,33,1,237299343,201305,0,0
8409500785,PLANETARIUM,PLANETARIUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,2 INSTITUTE DRIVE,CONCORD,NH,3301,,43.2246,-71.53314,4,13,33,1,,,,
8403300025,POORE FAMILY FOUNDATION FOR NORTH COUNTRY CONSERVANCY,POORE FAMILY FOUNDATION FOR NORTH COUNTRY CONSERVANCY,,HISTORY MUSEUM,,BOX 328A,COLEBROOK,NH,3576,6032375313,44.89785,-71.45232,4,,33,1,20346213,201405,89156,89156
8403300094,PORTSMOUTH ATHENAEUM,PROPRIETORS PORTSMOUTH ATHENAEUM,,GENERAL MUSEUM,,PO BOX 848,PORTSMOUTH,NH,3802,6034312538,43.07704,-70.75762,2,15,33,1,20245312,201312,540844,398911
8403300277,PORTSMOUTH HISTORIC HOUSE ASSOCIATES,PORTSMOUTH HISTORIC HOUSE ASSOCIATES INC,,HISTORY MUSEUM,,PO BOX 4073,PORTSMOUTH,NH,3802,6034368221,43.07876,-70.75769,2,15,33,1,43389454,201206,0,0
8403300131,PORTSMOUTH SUBMARINE MEMORIAL ASSOCIATION,PORTSMOUTH SUBMARINE MEMORIAL ASSOCIATION,,HISTORY MUSEUM,,600 MARKET ST,PORTSMOUTH,NH,3801,6034363680,43.08372,-70.76633,2,15,33,1,20364509,201409,1794478,1441899
8403300348,PULPIT ROCK TOWER,FRIENDS OF PULPIT ROCK TOWER,,HISTORY MUSEUM,,26 NEPTUNE DR,RYE,NH,3870,,43.03284,-70.71921,2,15,33,1,262794927,201312,24122,24122
8403300316,QUEEN CITY ATHLETIC HALL OF FAME,QUEEN CITY ATHLETIC HALL OF FAME INC,,GENERAL MUSEUM,,PO BOX 1701,MANCHESTER,NH,3105,,42.99229,-71.46318,1,11,33,1,223048836,,,
8403300018,REMICK COUNTRY DOCTOR MUSEUM AND FARM,REMICK COUNTRY DOCTOR MUSEUM AND FARM,,GENERAL MUSEUM,,58 CLEVELAND HILL RD,TAMWORTH,NH,3886,6033237591,43.8572,-71.26963,4,3,33,1,,,,
8409501752,REMICK MUSEUM,REMICK MUSEUM,,GENERAL MUSEUM,,58 CLEVELAND HILL ROAD,TAMWORTH,NH,3886,6033237591,43.8572,-71.26963,4,3,33,1,,,,
8403300020,SALYARDS MUSEUM,SALYARDS MUSEUM,,GENERAL MUSEUM,,110 MAIN ST,CONWAY,NH,3818,6034476096,43.96379,-71.12721,4,3,33,1,,,,
8403300177,SARGENT MUSEUM,SARGENT MUSEUM,,GENERAL MUSEUM,,PO BOX 4212,CONCORD,NH,3302,6036274802,43.21064,-71.51984,3,13,33,1,20474560,,,
8403300016,SAVAGE MUSCLE CAR MUSEUM,SAVAGE MUSCLE CAR MUSEUM,,GENERAL MUSEUM,,6 WESTGATE RD,MONT VERNON,NH,3057,6036736151,42.90533,-71.64764,4,11,33,1,,,,
8403300217,SEACOAST AFRICAN AMERICAN,SEACOAST AFRICAN AMERICAN CULTURAL CENTER ASSOCIATION,,HISTORY MUSEUM,,PO BOX 4444,PORTSMOUTH,NH,3802,6034306027,43.07876,-70.75769,2,15,33,1,20529501,201409,59993,59993
8403300213,SEACOAST SCIENCE CENTER,SEACOAST SCIENCE CENTER INC,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,570 OCEAN BLVD,RYE,NH,3870,6034368043,43.03438,-70.7191,2,15,33,1,20526488,201312,1231910,952499
8403300363,SEE SCIENCE CENTER,SEE SCIENCE CENTER INC,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,200 BEDFORD STREET,MANCHESTER,NH,3101,6036690400,42.98971,-71.46767,1,11,33,1,274204522,201312,763167,708449
8403300008,SHARON ARTS CENTER,SHARON ARTS CENTER,,ART MUSEUM,,457 ROUTE 123,PETERBOROUGH,NH,3458,6039247256,42.80159,-71.91063,4,11,33,1,20227601,,,
8409500899,SHATTUCK OBSERVATORY,TRUSTEES OF DARTMOUTH COLLEGE,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,DARTMOUTH COLLEGE,7 LEBANON ST,HANOVER,NH,3755,6036463411,43.7008,-72.28847,4,9,33,1,20222111,201306,5506031924,1193865978
8403300381,SMITHSONIAN MUSEUM AND THEATRE,SMITHSONIAN MUSEUM AND THEATRE INC,,GENERAL MUSEUM,,4 OLD COACH RD,SALEM,NH,3079,,42.77571,-71.19184,2,15,33,1,461677217,201406,0,0
8409501815,STRAWBERY BANKE MUSEUM,STRAWBERY BANKE MUSEUM,,GENERAL MUSEUM,,PO BOX 300,PORTSMOUTH,NH,3802,6034331103,43.07876,-70.75769,2,15,33,1,,,,
8403300384,SUGAR HILL HISTORICAL MUSEUM,SUGAR HILL HISTORICAL MUSEUM,,HISTORY MUSEUM,,PO BOX 591,SUGAR HILL,NH,3586,6038235336,44.22046,-71.79258,4,9,33,1,510201841,201312,118614,39420
8409504176,THORNE-SAGENDORPH ART GALLERY,UNIVERSITY SYSTEM OF NEW HAMPSHIRE,,ART MUSEUM,KEENE STATE COLLEGE,229 MAIN STREET KEENE,KEENE,NH,3435,6033582720,43.24616,-71.13351,4,17,33,1,26000937,201306,,
8403300200,TOUCH THE FUTURE,TOUCH THE FUTURE,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,2 INSTITUTE DR,CONCORD,NH,3302,6032717827,43.2246,-71.53314,3,13,33,1,20510668,,,
8403300014,TUCK MUSEUM,TUCK MUSEUM,,GENERAL MUSEUM,,40 PARK AVE,HAMPTON,NH,3842,6039290781,42.93352,-70.83479,2,15,33,1,,,,
8409504269,UNIVERSITY'S THOREAU ART GALLERY,FRANKLIN PIERCE UNIVERSITY,,ART MUSEUM,FRANKLIN PIERCE UNIVERSITY,40 UNIVERSITY DRIVE,RINDGE,NH,3461,,42.77155,-72.05752,4,5,33,1,20263136,201405,74553441,73228054
8403300085,WOMANS CLUB OF CONCORD NEW HAMPSHIRE,WOMANS CLUB OF CONCORD NEW HAMPSHIRE,,HISTORY MUSEUM,,44 PLEASANT STREET,CONCORD,NH,3301,6032253622,43.20314,-71.53853,3,13,33,1,20218301,201404,58843,51598
8403300007,WOODMAN INSTITUTE MUSEUM,WOODMAN INSTITUTE MUSEUM,,GENERAL MUSEUM,,182 CENTRAL AVE,DOVER,NH,3820,6037421038,43.18925,-70.87416,2,17,33,1,,,,
8403300005,WRIGHT MUSEUM,THE WRIGHT MUSEUM OF WORLD WAR II,,GENERAL MUSEUM,,77 CENTER ST,WOLFEBORO,NH,3894,6035691212,43.59588,-71.19954,4,3,33,1,274362364,201412,663707,651797
8409400004,1719 WILLIAM TRENT HOUSE MUSEUM,1719 WILLIAM TRENT HOUSE MUSEUM,,GENERAL MUSEUM,,15 MARKET ST.,TRENTON,NJ,8611,,40.21409,-74.76436,1,21,34,2,,,,
8403400168,1759 VOUGHT HOUSE,1759 VOUGHT HOUSE INC AREVOLUTIONARY WAR LOYALIST HOMESTEA,,HISTORY MUSEUM,,PO BOX 369,ANNANDALE,NJ,8801,,40.62928,-74.8863,2,19,34,2,204711755,201404,0,0
8409400014,78TH DIVISION HISTORICAL HOLDING,78TH DIVISION HISTORICAL HOLDING,KILMER USAR CENTER,GENERAL MUSEUM,,91 SOUTH TRUMAN DRIVE,EDISON,NJ,8817,7328672039,40.51755,-74.4219,2,23,34,2,,,,
8409400015,800 GALLERY & ROTARY ICE HOUSE GALLERY,800 GALLERY & ROTARY ICE HOUSE GALLERY,,GENERAL MUSEUM,,"DEPT. ART & DESIGN, MONMOUTH UNIVERSITY",WEST LONG BRANCH,NJ,7764,,40.28945,-74.01704,2,,34,2,,,,
8403400511,ABRAHAM STAATS HOUSE,FRIENDS OF ABRAHAM STAATS HOUSE INC,,HISTORY MUSEUM,,PO BOX 115,SOUTH BOUND BROOK,NJ,8880,7324695836,40.5535,-74.52932,2,35,34,2,223805000,201312,6036,6036
8403400396,AEROSPACE RESOURCE CENTER,AEROSPACE RESOURCE CENTER INC,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,1 LEDDON STREET,MILLVILLE,NJ,8332,,39.37279,-75.07344,4,11,34,2,223317134,201412,0,0
8403400110,AFRICAN AMERICAN HERITAGE,AFRICAN AMERICAN HERITAGE,,GENERAL MUSEUM,,661 JACKSON RD,HAMMONTON,NJ,8037,6097045495,39.63462,-74.78781,3,,34,2,,,,
8403400104,AFRICAN AMERICAN HERITAGE MUSEUM OF SOUTHERN NEW JERSEY,AFRICAN AMERICAN HERITAGE MUSEUM OF SOUTHERN NEW JERSEY INC,,HISTORY MUSEUM,,702 N MICHIGAN AVE,ATLANTIC CITY,NJ,8401,6093506662,39.35879,-74.4417,1,1,34,2,30500749,201312,45885,45885
8403400130,AFRICAN AMERICAN METHODIST HERITAGE CENTER,AFRICAN AMERICAN METHODIST HERITAGE CENTER INC,,HISTORY MUSEUM,,PO BOX 127,MADISON,NJ,7940,9734083862,40.78904,-74.47231,2,27,34,2,50574625,201312,45458,45458
8403400111,AIR VICTORY MUSEUM,AIR VICTORY MUSEUM INC,,GENERAL MUSEUM,,68 STACY HAINES RD,LUMBERTON,NJ,8048,6092674488,39.93796,-74.84797,4,5,34,2,223114276,201304,21391,
8409500244,ALICE AND LEONARD DREYFUSS PLANETARIUM,ALICE AND LEONARD DREYFUSS PLANETARIUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,49 WASHINGTON STREET,NEWARK,NJ,7102,,40.74321,-74.17094,1,13,34,2,,,,
8403400314,ALJIRA: A CENTER FOR CONTENMPORARY ART,ALJIRA INC,,ART MUSEUM,,591 BROAD ST,NEWARK,NJ,7102,9736221600,40.74042,-74.16956,1,13,34,2,222606703,201406,442293,442293
8403400189,ALLAIRE VILLAGE,ALLAIRE VILLAGE INC,,HISTORY MUSEUM,,4263 ATLANTIC AVENUE,FARMINGDALE,NJ,7727,7329382253,40.15838,-74.12193,4,25,34,2,210745896,201312,503566,412694
8403400105,AMERICAN INDIAN HERITAGE MUSEUM,AMERICAN INDIAN HERITAGE MUSEUM,,GENERAL MUSEUM,,730 RANCOCAS RD,WESTAMPTON,NJ,8060,6092614747,40.00803,-74.85929,2,5,34,2,,,,
8403400117,AMERICAN MUSEUM OF EARTHS BIBLICAL HISTORY AND RESEARCH INSTITUTE,AMERICAN MUSEUM OF EARTHS BIBLICAL HISTORY AND RESEARCH INS,,HISTORY MUSEUM,,5 FIELDSTONE DRIVE,LEBANON,NJ,8833,,40.67999,-74.84407,4,19,34,2,10751477,201312,0,0
8403400660,ARMED FORCES HERITAGE HOUSE,ARMED FORCES HERITAGE HOUSE,,NATURAL HISTORY MUSEUM,,PO BOX 324,WRIGHTSTOWN,NJ,8562,6099141949,40.05842,-74.59364,4,5,34,2,272739858,201412,0,0
8403400397,ARMY AIR FORCES HISTORICAL ASSOCIATION,ARMY AIR FORCES HISTORICAL ASSOCIATION,,HISTORY MUSEUM,,69 BEVERLY ROAD,ORADELL,NJ,7649,,40.94273,-74.02829,2,3,34,2,223320090,201412,0,0
8409502756,ART GALLERY,SUSSEX COUNTY COMMUNITY COLLEGE,,ART MUSEUM,SUSSEX COUNTY COMMUNITY COLLEGE,ONE COLLEGE HILL ROAD,NEWTON,NJ,7860,,41.04966,-74.81527,4,37,34,2,222379629,,,
8409502807,ATLANTIC CAPE ART GALLERY,ATLANTIC CAPE ART GALLERY,,ART MUSEUM,ATLANTIC CAPE COMMUNITY COLLEGE,5100 BLACK HORSE PIKE,MAYS LANDING,NJ,8330,6096251111,39.45837,-74.68446,4,1,34,2,237368159,,,
8409400055,ATLANTIC CITY AFRICAN AMERICAN EXPERIENCE MUSEUM,ATLANTIC CITY AFRICAN AMERICAN EXPERIENCE MUSEUM,,GENERAL MUSEUM,,1431 N ARKANSAS AVE,ATLANTIC CIT,NJ,8401,,39.37212,-74.44671,2,1,34,2,455591397,,,
8403400275,ATLANTIC CITY COASTAL MUSEUM,ATLANTIC CITY COASTAL MUSEUM,,GENERAL MUSEUM,,421 CARSON AVE,ATLANTIC CITY,NJ,8401,,39.37673,-74.42299,1,1,34,2,222355756,,,
8403400282,ATLANTIC CITY HISTORICAL MUSEUM,ATLANTIC CITY HISTORICAL MUSEUM INC,,HISTORY MUSEUM,,2917 ATLANTIC AVENUE,ATLANTIC CITY,NJ,8401,6093475839,39.36131,-74.44031,1,1,34,2,222410725,,,
8403400457,ATLANTIC COUNTY WOMANS HALL OF FAME,ATLANTIC COUNTY WOMANS HALL OF FAME INC,,GENERAL MUSEUM,,PO BOX 1492,ABSECON,NJ,8201,,39.43031,-74.50375,2,1,34,2,223593895,201312,10475,2711
8403400592,AVIATION HALL OF FAME OF NEW JERSEY,AVIATION HALL OF FAME OF NEW JERSEY,,GENERAL MUSEUM,,400 FRED WEHRAN DR,TETERBORO,NJ,7608,,40.84966,-74.05642,2,3,34,2,237190246,201312,278715,221656
8403400779,BARNEGAT BAY DECOY & BAYMEN'S MUSEUM,BARNEGAT BAY DECOY & BAYMEN'S MUSEUM,,GENERAL MUSEUM,,PO BOX 52,TUCKERTON,NJ,8087,6092968868,39.60309,-74.33923,3,29,34,2,,,,
8403400356,BARNEGAT BAY DECOY & BAYMENS MUSEUM,BARNEGAT BAY DECOY & BAYMENS MUSEUM,BARNEGAT BAY DECOY AND BAYMEN'S MUSEUM,GENERAL MUSEUM,,PO BOX 339,MANAHAWKIN,NJ,8050,6092968868,39.60309,-74.33923,3,29,34,2,223063346,201312,894057,794856
8403400109,BARRON ARTS CENTER,BARRON ARTS CENTER,,ART MUSEUM,,582 RAHWAY AVE,WOODBRIDGE,NJ,7095,7326340413,40.56128,-74.27392,2,23,34,2,,,,
8403400723,BATTLESHIP NEW JERSEY HISTORICAL MUSEUM SOCIETY,BATTLESHIP NEW JERSEY HISTORICAL MUSEUM SOCIETY INC,,HISTORY MUSEUM,,1098 SUNNY VIEW RD,MOUNTAINSIDE,NJ,7092,,40.68952,-74.34985,2,39,34,2,510171105,201412,0,0
8403400512,BAYONNE COMMUNITY MUSEUM,BAYONNE COMMUNITY MUSEUM INC,,GENERAL MUSEUM,,PO BOX 4115,BAYONNE,NJ,7002,2014363848,40.65499,-74.12617,2,17,34,2,223807499,201406,0,0
8403400348,BAYSHORE CENTER AT BIVALVE,BAYSHORE CENTER AT BIVALVE INC,,GENERAL MUSEUM,,2800 HIGH ST,PORT NORRIS,NJ,8349,8567852060,39.24091,-75.03419,4,11,34,2,223019683,201312,1219645,1203166
8403400391,BELSKIE MUSEUM,BELSKIE MUSEUM OF ART & SCIENCE INC A NEW JERSEY NONPROFIT,,ART MUSEUM,,14 VERVALEN ST,CLOSTER,NJ,7624,2017680286,40.97428,-73.96903,2,3,34,2,223278295,201406,0,0
8409502838,BEN SHAHN CENTER FOR THE VISUAL ARTS,BEN SHAHN CENTER FOR THE VISUAL ARTS,WILLIAM PATERSON UNIVERSITY,ART MUSEUM,WILLIAM PATERSON COLLEGE OF NEW JERSEY,300 MILLS DRIVE,WAYNE,NJ,7470,9737202654,40.9469,-74.247,2,,34,2,222781603,,,
8403400202,BERGEN MUSEUM OF ART AND SCIENCE,BERGEN MUSEUM OF ART AND SCIENCE,,ART MUSEUM,,FREST AVE BRGAN MALL RR,PARAMUS,NJ,7652,2019988653,40.87046,-74.01986,2,3,34,2,221630200,201312,8750,8750
8403400250,BERGENFIELD MUSEUM SOCIETY,BERGENFIELD MUSEUM SOCIETY,,GENERAL MUSEUM,,PO BOX 95,BERGENFIELD,NJ,7621,,40.92414,-73.99833,2,3,34,2,222239880,,,
8409502857,BLACKWOOD ART GALLERY,BLACKWOOD ART GALLERY,,ART MUSEUM,CAMDEN COUNTY COLLEGE,200 COLLEGE DRIVE,CAMDEN,NJ,8012,8562277200,39.78757,-75.04377,2,7,34,2,221821290,,,
8409502861,BLOOMFIELD COLLEGE ART GALLERY,BLOOMFIELD COLLEGE & SEMINARY,,ART MUSEUM,BLOOMFIELD COLLEGE,467 FRANKLIN ST,BLOOMFIELD,NJ,7003,,40.79465,-74.19678,2,13,34,2,221494428,201306,60243556,60031968
8403400107,BOBDOLL TRENTON MUSEUM,BOBDOLL TRENTON MUSEUM,,GENERAL MUSEUM,,177 FRANKLIN CORNER RD,TRENTON,NJ,8648,6092758911,40.27489,-74.70842,2,21,34,2,,,,
8403400135,BOLECHOW JEWISH HERITAGE SOCIETY,BOLECHOW JEWISH HERITAGE SOCIETY,,GENERAL MUSEUM,,9 LITTLE COURT,MOUNTAINSIDE,NJ,7092,,40.66851,-74.3501,2,39,34,2,113804934,201412,0,0
8403400106,BONSAI MUSEUM,BONSAI MUSEUM,,GENERAL MUSEUM,,250 WOODBRIDGE CTR,WOODBRIDGE,NJ,7095,7327261515,40.55271,-74.2988,2,23,34,2,,,,
8403400199,BOONTON HOLMES LIBRARY,BOONTON HOLMES LIBRARY,BOONTON HOLMES LIBRARY,GENERAL MUSEUM,,621 MAIN ST,BOONTON,NJ,7005,9733342980,40.90507,-74.41046,2,27,34,2,221545181,,,
8403400280,BOTTO HOUSE AMERICAN LABOR MUSEUM,BOTTO HOUSE AMERICAN LABOR MUSEUM,,HISTORY MUSEUM,,83 NORWOOD ST,HALEDON,NJ,7508,9735957953,40.93488,-74.18884,2,31,34,2,222377255,201312,192188,173477
8403400101,BRIGANTINE BEACH HISTORICAL MUSEUM,BRIGANTINE BEACH HSTRCL MUSEUM,,GENERAL MUSEUM,,3607 ATLANTIC BRIGANTINE BLVD,BRIGANTINE,NJ,8203,6092663437,39.39504,-74.39102,2,1,34,2,,,,
8409502887,BROADWAY GALLERY,BROADWAY GALLERY,,ART MUSEUM,PASSAIC COUNTY COMMUNITY COLLEGE,ONE COLLEGE BLVD,PATERSON,NJ,7505,,40.91811,-74.16994,2,31,34,2,221907901,,,
8403400550,BURLINGTON COUNTY PRISON MUSEUM,HISTORIC BURLINGTON COUNTY PRISON MUSEUM ASSOCIATION,HISTORIC BURLINGTON COUNTY PRISON MUSEUM ASSOCIATION,GENERAL MUSEUM,,PO BOX 483,MOUNT HOLLY,NJ,8060,6095187667,40.00207,-74.78825,2,5,34,2,226090186,201406,79444,22159
8403400698,CAMDEN SHIPYARD AND MARITIME MUSEUM,CAMDEN SHIPYARD AND MARITIME MUSEUM,,GENERAL MUSEUM,,1912 S BROADWAY,CAMDEN,NJ,8104,8569647447,39.92033,-75.11943,1,7,34,2,383755397,201406,0,0
8403400677,CAMP OLDEN CIVIL WAR ROUND TABLE AND MUSEUM,CAMP OLDEN CIVIL WAR ROUND TABLE AND MUSEUM,,HISTORY MUSEUM,,PO BOX 10565,HAMILTON,NJ,8650,6095858900,40.20323,-74.68328,2,21,34,2,311709943,201412,0,0
8403400666,CAPE MAY MARITIME MUSEUM AND EDUCATION CENTER,CAPE MAY MARITIME MUSEUM AND EDUCATION CENTER INC,,NATURAL HISTORY MUSEUM,,PO BOX 399,CAPE MAY,NJ,8204,,38.96579,-74.92776,2,,34,2,273477001,201312,0,0
8409502931,CCM VISUAL ARTS GALLERY,CCM VISUAL ARTS GALLERY,,ART MUSEUM,COUNTY COLLEGE OF MORRIS,214 CENTER GROVE RD,RANDOLPH,NJ,7869,9733285000,40.85769,-74.58059,2,27,34,2,221817724,,,
8409400842,CHILDREN'S HISTORY CENTER OF THE BURLINGTON COUNTY HISTORICAL SOCIETY,CHILDREN'S HISTORY CENTER OF THE BURLINGTON COUNTY HISTORICAL SOCIETY,,CHILDREN'S MUSEUM,,457 HIGH STREET,BURLINGTON,NJ,8016,6093864773,40.07645,-74.85697,2,5,34,2,,,,
8403400430,CHILDREN'S MUSEUM,THE CHILDRENS MUSEUM INC,,CHILDREN'S MUSEUM,,120 FINDERNE AVE SUITE 13,BRIDGEWATER,NJ,8807,9085950001,40.5681,-74.57569,2,35,34,2,223484005,201312,0,0
8403400518,CHILDREN'S MUSEUM OF CENTRAL NEW JERSEY,CHILDRENS MUSEUM OF CENTRAL NEW JERSEY INC,,CHILDREN'S MUSEUM,,PO BOX 277,SUMMIT,NJ,7902,,40.7162,-74.35949,2,39,34,2,223828660,,,
8403400610,CITY MUSEUM OF TRENTON AT ELLARSLIE MANSION,TRENTON MUSEUM SOCIETY,,GENERAL MUSEUM,,319 EAST STATE STREET,TRENTON,NJ,8608,6099893632,40.21936,-74.76094,1,21,34,2,237345797,201406,110842,94153
8409502978,COLLEGE ART GALLERY,COLLEGE ART GALLERY,,ART MUSEUM,THE COLLEGE OF NEW JERSEY,2000 PENNINGTON ROAD,EWING,NJ,8628,6097712198,40.27433,-74.78047,2,21,34,2,222797398,,,
8403400361,COLLINGSWOOD ATHLETIC HALL OF FAME,COLLINGSWOOD ATHLETIC HALL OF FAME,,GENERAL MUSEUM,,PO BOX 512,COLLINGSWOOD,NJ,8108,,39.91524,-75.06404,2,7,34,2,223079967,201312,61613,61613
8403400100,COLONIAL HOUSE MUSEUM,GREATER CAPE MAY HISTORICAL SOCIETY,,GENERAL MUSEUM,,653 1/2 WASHINGTON ST,CAPE MAY,NJ,8204,6098849100,38.96579,-74.92776,2,9,34,2,237436061,201412,0,0
8403400433,COMMUNITY CHILDREN'S MUSEUM,COMMUNITY CHILDRENS MUSEUM,COMMUNITY CHILDRENS MUSEUM,CHILDREN'S MUSEUM,,77 E BLACKWELL ST,DOVER,NJ,7801,3034337444,40.88485,-74.55449,2,27,34,2,223489616,,,
8403400098,CRANBURY MUSEUM,CRANBURY MUSEUM,,GENERAL MUSEUM,,4 PARK PL E,CRANBURY,NJ,8512,6096552611,40.31278,-74.51432,2,23,34,2,,,,
8403400716,CREATION SCIENCE HALL OF FAME,CREATION SCIENCE HALL OF FAME INC,,GENERAL MUSEUM,,PO BOX 82,TRANQUILITY,NJ,7879,,40.95712,-74.80719,4,37,34,2,460907600,,,
8403400095,CULVER BROOK RESTORATION FOUNDATION,CULVER BROOK RESTORATION FOUNDTN,,GENERAL MUSEUM,,6 BROAD ST,BRANCHVILLE,NJ,7826,9739486662,41.14603,-74.74971,4,37,34,2,510141109,,,
8403400090,DAR VAN BUNSCHOOTEN MUSEUM,DAR VAN BUNSCHOOTEN MUSEUM,,GENERAL MUSEUM,,1097 STATE RT 23,SUSSEX,NJ,7461,9738757634,41.27467,-74.63391,4,37,34,2,,,,
8403400717,DEPACE MUSEUM LIBRARY AND LEARNING CENTER,DEPACE MUSEUM LIBRARY AND LEARNING CENTER INC,,GENERAL MUSEUM,,1029 SWALLOW DRIVE,CHERRY HILL,NJ,8003,,39.87507,-74.97868,2,7,34,2,461356041,201312,592000,592000
8403400777,DEPACE SPORTS LIBRARY AND MUSEUM OF CHAMPIONS,DEPACE SPORTS LIBRARY AND MUSEUM OF CHAMPIONS,,HISTORY MUSEUM,,109 JEFFERSON AVE,HADDONFIELD,NJ,8033,,39.88785,-75.03743,2,7,34,2,900678985,201312,1331,
8403400710,DESCENDANTS OF WORLD WAR II RANGERS,DESCENDANTS OF WORLD WAR II RANGERS INC,,GENERAL MUSEUM,,250 WASHINGTON ST,TOMS RIVER,NJ,8753,,39.95226,-74.18943,2,29,34,2,453981466,,,
8403400163,DR RITA C SCHIAVO MEMORIAL LIBRARY AND MUSEUM,DR RITA C SCHIAVO MEMORIAL LIBRARY AND MUSEUM,,GENERAL MUSEUM,,801 S COMMONWEALTH AVENUE,STRATHMERE,NJ,8248,,39.19965,-74.65425,4,,34,2,203727895,201406,65018,64732
8409503088,DR. ROSS BEITZEL ART GALLERY,DR. ROSS BEITZEL ART GALLERY,,ART MUSEUM,GLOUCESTER COUNTY COLLEGE,1400 TANYARD ROAD,SEWELL,NJ,8080,,39.79284,-75.12497,2,15,34,2,226088440,,,
8403400089,EAST BRUNSWICK MUSEUM,EAST BRUNSWICK MUSEUM,,GENERAL MUSEUM,,16 MAPLE ST,EAST BRUNSWICK,NJ,8816,7322571508,40.41595,-74.36477,2,23,34,2,,,,
8403400257,EAST BRUNSWICK MUSEUM CORPORATION HISTORIC DISTRICT OF OLD B,EAST BRUNSWICK MUSEUM CORPORATION HISTORIC DISTRICT OF OLD B,,GENERAL MUSEUM,,PO BOX 875,EAST BRUNSWICK,NJ,8816,,40.41595,-74.36477,2,23,34,2,222265770,,,
8409500417,EDELMAN PLANETARIUM,EDELMAN PLANETARIUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,ROWAN UNIVERSITY,201 MULLICA HILL ROAD,GLASSBORO,NJ,8028,8562564389,39.70775,-75.11701,2,15,34,2,222764819,,,
8403400092,EDISON MEMORIAL TOWER,EDISON MEMORIAL TOWER,,GENERAL MUSEUM,,37 CHRISTIE ST,EDISON,NJ,8820,7325493299,40.56357,-74.33907,2,23,34,2,,,,
8403400093,EDISON MUSEUM AND TOWER,EDISON MUSEUM AND TOWER,,GENERAL MUSEUM,,16 WERNIK PL,METUCHEN,NJ,8840,7324944194,40.53882,-74.36038,2,23,34,2,,,,
8409503119,ELIZABETH P. KORN ART GALLERY,DREW UNIVERSITY,,ART MUSEUM,DREW UNIVERSITY,36 MADISON AVENUE,MADISON,NJ,7940,9734083000,40.78904,-74.47231,2,27,34,2,221487164,201306,372469097,119122987
8409503130,ERDMAN ART GALLERY,PRINCETON THEOLOGICAL SEMINARY,,ART MUSEUM,PRINCETON THEOLOGICAL SEMINARY,20 LIBRARY PLACE,PRINCETON,NJ,8540,8006226767,40.3455,-74.66538,2,21,34,2,210635010,201306,,
8403400235,ESTONIAN ARCHIVES IN THE UNITED STATES,ESTONIAN ARCHIVES IN THE U S INC,,GENERAL MUSEUM,,PO BOX 726,LAKEWOOD,NJ,8701,7323636523,40.09795,-74.19615,2,29,34,2,222155889,201412,229685,60310
8409500446,FITZ RANDOLPH OBSERVATORY,TRUSTEES OF PRINCETON UNIVERSITY,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,PRINCETON UNIVERSITY,20 LIBRARY PLACE,PRINCETON,NJ,8540,8006226767,40.36031,-74.6486,2,21,34,2,210634501,201306,4957106141,162392000
